date,title,self_label
2023-05-31 13:51,"SK하이닉스, 수펙스추구상 `이노베이션·시너지상`",1
2023-05-31 7:55,"SK하이닉스, 엔비디아 훈풍에 수혜…목표가↑-SK",1
2023-05-30 14:20,"“1초에 영화 10편 처리” SK하이닉스, 인텔과 DDR5 호환성 검증",1
2023-06-02 15:14,"위태로운 2인자' SK하이닉스…""D램도, 낸드도 불황 타격 컸다""",0
2023-05-30 11:17,"SK하이닉스, AI 서버시장 주도권 잡는다",1
2023-05-31 5:05,"SK하이닉스, 기업용 서버로 불황 뚫는다",1
2023-05-26 11:10,"혼돈의 D램 시장…SK하이닉스, 10년만에 2위 내줬다",0
2023-05-30 14:28,SK하이닉스 '현존 최고속 D램' 인텔 납품 위한 검증 절차 돌입,1
2023-05-30 23:20,"3위로 밀린' SK하이닉스, 인텔 손잡고 DDR5 선점 노린다 [소부장반차장]",1
2023-05-30 11:03,"업계 최선단' SK하이닉스 서버D램, 세계 최초 데이터센터 인증 돌입",1
2023-05-31 7:59,"[클릭 e종목]""SK하이닉스, 내년 턴어라운드…목표가 18%↑""",1
2023-05-30 9:35,"SK하이닉스 10나노급 5세대 DDR5, 업계 첫 인텔 호환성검증 돌입",1
2023-05-30 9:47,"""1초에 5GB 영화 10편 처리"" SK하이닉스, 인텔 공급 D램 호환 검증",1
2023-05-30 11:23,"SK하이닉스, 10나노급 5세대 DDR5 검증",1
2023-06-01 14:50,"KAIST, 반도체공학대학원 설립…SK하이닉스와 산학연계",1
2023-06-02 6:10,"뚝뚝 떨어진 D램 가격… 삼성전자·SK하이닉스, 2분기도 어둡다",0
2023-06-02 9:26,"삼성전자·SK하이닉스, 엔비디아 주가 반등 훈풍에 동반 상승",1
2023-05-30 10:18,"삼성전자·SK하이닉스, 반도체 훈풍에 52주 신고가 [특징주]",1
2023-06-01 11:18,[단독] SK하이닉스 주도 용인 클러스터 입주기업 확정 [소부장반차장],1
2023-05-25 17:34,"美 마이크론, SK하이닉스 누르고 세계 D램 시장 2위…삼성은 1위 수성",0
2023-05-30 9:36,"SK하이닉스, 10나노급 5세대 DDR5, 데이터센터 호환성 검증 돌입",1
2023-05-30 12:02,"신고가 행진 삼성전자·SK하이닉스…""반도체 질주는 계속된다""",1
2023-05-31 3:04,"SK하이닉스, ‘최고속도’ 10나노 D램 인텔서 검증",1
2023-06-01 16:08,엇갈린 삼성전자·SK하이닉스…코스피 하락 마감,0
2023-06-02 9:15,"[특징주] 삼성전자·SK하이닉스, 엔비디아 반등에 동반 강세",1
2023-05-31 17:32,"“사랑은 돌아오는 거야”…버렸던 SK하이닉스 다시 담는 외국인, 2차전지는 뒷전 [투자360]",1
2023-05-31 17:02,13만원으로 오른 하이닉스 목표주가…“고대역폭메모리 유일 납품” [투자360],1
2023-05-30 15:37,"SK하이닉스, 10나노급 5세대 D램 개발…인텔 검증",1
2023-05-30 10:06,"삼성전자·SK하이닉스, 미국발 훈풍에 나란히 신고가",1
2023-06-02 9:30,[특징주]삼성전자·SK하이닉스 동반 강세…美 엔비디아 반등 영향,1
2023-05-25 10:44,"""기술에 베팅하라"" SK하이닉스, 5세대 기업용 SSD 공개",1
2023-06-02 6:02,하반기도 5월과 비슷할 듯...증권가 “삼전·하이닉스 빼면 박스피”,1
2023-06-02 12:04,"“7만원, 11만원 넘어도 계속 간다”...삼성전자·SK하이닉스 장 중 강세 [오늘, 이 종목]",1
2023-06-01 11:24,엔비디아발 훈풍 수혜 기대 SK하이닉스 다시 담는 외인,1
2023-05-26 10:41,"""D램 주도 韓 자존심 꺾였다""…SK하이닉스, 美 마이크론에 2위 뺏겨",0
2023-05-30 14:36,"SK하이닉스, 인텔서 '10나노급 5세대 D램' 데이터센터 호환성 검증",1
2023-05-30 9:58,"SK하이닉스, '10나노급 5세대 서버용 DDR5' 개발..인텔과 검증",1
2023-06-02 10:06,삼성전자·SK하이닉스 동반 상승…美 엔비디아 반등 영향,1
2023-05-25 17:34,"D램 격변 … 마이크론, SK하이닉스 제치고 2위로",0
2023-05-25 11:07,"SK하이닉스, 'DTW 2023'서 신기술 공개",1
2023-05-25 10:19,"삼성전자·SK하이닉스, 인건비 부담 2018년 이후 '최대'",0
2023-05-30 9:19,"SK하이닉스 10나노급 5세대 DDR5, 데이터센터 호환성 검증 돌입",1
2023-05-26 16:13,어? 하이닉스가 3등?...글로벌 D램 2위 마이크론에 내줬다,0
2023-05-25 19:13,"SK하이닉스, D램 2위 美마이크론에 내줬다",0
2023-05-25 11:38,"SK하이닉스, 서버 시장 공략 가속도",1
2023-06-02 11:54,"美, 삼성전자·SK하이닉스 압박하더니 이젠 '신뢰' 문제 제기",0
2023-05-29 6:31,[피스앤칩스]9년만에 SK하이닉스 제쳤다는 이 회사…비결은 재고털기?,0
2023-05-25 9:29,"SK하이닉스, 美 '델 테크놀로지스 월드'에서 최신기술 소개",1
2023-05-31 9:54,질주하던 삼전-하이닉스 '숨고르기'…발사체 소동은 영향 無,1
2023-05-30 14:23,삼성전자·SK하이닉스 또 희소식…엔비디아 재고 4년새 감소 [김익환의 컴퍼니워치],1
2023-05-30 11:55,"SK하이닉스 5세대 DDR5, 인텔 호환성 검증 돌입",1
2023-05-25 10:00,"SK하이닉스, 미국 '델 테크놀로지스 월드'에서 최신기술 소개",1
2023-05-30 9:38,파죽지세 반도체株…삼전·하이닉스 연고점 경신,1
2023-05-30 17:14,코스피 1% 넘게 오르며 ‘연중 최고치’···삼성전자·SK하이닉스·LG전자 일제히 ‘신고가’,1
2023-05-30 9:24,"SK하이닉스, 인텔과 '10나노급 5세대 서버용 DDR5' 호환성 검증",1
2023-05-25 18:52,"SK하이닉스, D램 점유율 3위로 밀려",0
2023-05-30 9:50,[특징주] 삼성전자·SK하이닉스…장초반 급등세,1
2023-05-25 10:00,"불황' 전자업계 인건비 부담 경고등…SK하이닉스, 매출 20% 쓴다",0
2023-05-30 16:35,삼전·하이닉스 또 연고점…외국인 6000억 사들였다(종합),1
2023-05-28 15:01,"‘AI 붐’ 엔비디아 깜짝 실적, 삼성전자·SK하이닉스에도 훈풍",1
2023-05-25 9:36,"SK하이닉스, 美 '델 테크놀로지스 월드'서 최신 메모리 제품 소개",1
2023-05-25 16:38,1분기 글로벌 D램 매출 21.2%↓… SK하이닉스 점유율 3위로 하락,0
2023-06-01 9:15,"[특징주] 삼성전자·SK하이닉스, 美 반도체주 약세에 동반 하락",0
2023-06-01 15:59,"[데이터로 보는 증시]포스코퓨처엠·SK하이닉스, 기관·외국인 코스피 순매수 1위(6월 1일-최종치)",1
2023-05-30 9:37,"""AI 반도체 수요 늘어난다""…삼성전자·SK하이닉스 신고가 경신",1
2023-05-25 13:23,"SK하이닉스, ‘델 테크놀로지스 월드 2023’에서 차세대 기술 선보여",1
2023-05-25 16:14,"[기업] SK하이닉스, 미국 IT 전시회에서 신제품 소개",1
2023-05-23 9:11,"""삼성·하이닉스 단기 수혜...제재 장기화는 악재""",0
2023-05-30 16:07,[시황종합]외인 '사자'에 코스피 연고점 경신…삼전·하이닉스 강세,1
2023-05-28 11:52,"AI 붐' 엔비디아 깜짝 실적, 삼성전자·SK하이닉스에도 훈풍",1
2023-05-30 9:14,"[특징주] 삼성전자·SK하이닉스, 미국발 훈풍에 나란히 '신고가'",1
2023-05-25 10:43,"‘1분기 최악의 성적표’ 삼성전자·SK하이닉스, 연봉·성과급 잔치 끝날까",0
2023-05-29 20:01,"[DD 주간브리핑] 삼성전자·SK하이닉스 '활짝'… 반도체 강세, 이번주에도 이어질까",1
2023-05-24 9:39,"美하원 특위장 “삼성·하이닉스, 中서 마이크론 빈자리 차지하면 안돼”",0
2023-06-02 9:16,엔비디아 랠리에 삼전·SK하이닉스도 강세[특징주],1
2023-05-26 8:48,"D램 시장 지각 변동...美마이크론, SK하이닉스 제치고 2위 올라",0
2023-05-31 15:54,"[데이터로 보는 증시]LG엔솔· SK하이닉스, 기관·외국인 코스피 순매수 1위(5월 31일-최종치)",1
2023-05-25 9:59,"""기술에 베팅하라"" 라스베이거스 빛낸 SK하이닉스 신기술",1
2023-05-30 9:27,반도체株 상승 랠리…삼성전자·SK하이닉스 신고가 행진,1
2023-05-26 8:01,엔비디아 24% 급등…삼성전자·SK하이닉스 상승세로 이어질까 [증시 개장 전 꼭 알아야 할 5가지],1
2023-05-25 16:22,"韓 반도체 D램 점유율 하락…마이크론, 하이닉스 제치고 2위",0
2023-05-31 11:43,"""고맙다, 엔비디아!"" 삼성전자·SK하이닉스 주가 기대감 고조",1
2023-05-27 6:52,"“삼성 형님, 먼저 ‘11만’ 갑니다”…올해만 10조 적자 SK하이닉스 ‘주가 질주’, 왜? [신동윤의 나우,스톡]",1
2023-05-18 10:00,"SK하이닉스·동반성장협의회, ESG 경영 실천 공동 선언",1
2023-05-26 18:27,챗GPT 반도체 훈풍…삼성전자·SK하이닉스 반등 기대감,1
2023-06-01 14:16,SK하이닉스 용인 반도체클러스터에 주성·솔브레인 등 16개사 입주,1
2023-05-26 16:18,"마이크론 제재한 中, 삼성·하이닉스가 빈자리 채울수 있나",1
2023-05-26 17:43,"[시황] 코스피, 2560선 목전…삼성전자·SK하이닉스 급등",1
2023-05-31 0:02,"“고맙다, 엔비디아”…삼성전자·SK하이닉스 주가 나란히 52주 신고가",1
2023-05-18 10:06,"SK하이닉스-동반성장협의회, ESG 경영 실천 공동 선언",1
2023-06-05 11:16,"이케아코리아, 현대자동차와 '그린 포레스트' 행사 진행",1
2023-06-05 17:26,"적진서 펼치는 ‘자동차 한일전’… 도요타 ‘크라운’, 현대차 ‘코나’로 격돌",1
2023-06-05 16:28,"서울대·현대차·정부, 자동차 소재부품기업 살리기에 힘 모은다",1
2023-06-05 10:08,"현대자동차, 이케아 코리아와 신개념 공간 마케팅 진행",1
2023-05-31 8:54,"현대자동차·기아, 차에서 동영상 스트리밍 서비스 제공",1
2023-05-30 10:01,"현대자동차, '미래모빌리티학교' 모집",1
2023-06-01 9:48,"세이브더칠드런-현대자동차, 인니서 아동 주도 재활용 캠페인",1
2023-05-31 16:14,"[포토] 현대자동차, '2023 대한민국 모바일 대상' 금상 수상",1
2023-05-28 12:11,[부고] 채병천(전 현대자동차 이사)씨 별세,0
2023-06-01 8:49,"현대자동차, 아이오닉 5 내걸고 '포니와 함께한 시간' 사진 공모전",1
2023-06-02 6:20,"[비즈S+] 포스코·현대제철, 전기차 시장 확대에 '자동차 강판' 사활",1
2023-06-02 9:10,"현대자동차, 상품성 높인 '2024 팰리세이드' 출시",1
2023-05-30 16:02,"현대자동차, 울산에 전기차 신공장에 이어 5000억원 통큰 투자",1
2023-06-02 10:19,"“포니와 함께한 시간” 현대자동차, 사진 공모전 개최",1
2023-05-30 16:44,"경기도, 평택 포승지구에 1450억원 규모'현대모비스 자동차용 모듈 생산시설을 조성' 유치",1
2023-05-25 8:45,현대자동차·두산에너빌리티 등 대기업 인턴 모집 활발,1
2023-06-02 16:46,식장 나서는 정의선 현대자동차 그룹 회장,1
2023-05-22 16:17,"[기업] 현대자동차, 독일 뉘르부르크링 내구레이스 8년 연속 완주",1
2023-05-25 8:53,"현대자동차그룹, 부산서 열리는 '2023 기후산업국제박람회' 참가",1
2023-05-22 13:55,"현대자동차, ‘뉘르부르크링 24시 내구레이스’ 8년 연속 완주 성공",1
2023-05-26 11:26,"현대자동차그룹, 2030년까지 FIFA ‘모빌리티 부문’ 후원 연장",1
2023-05-25 10:50,"현대자동차그룹, 2023 기후산업국제박람회 참가",1
2023-05-18 10:25,"“우수 인재 모여라”… 현대자동차, 채용전환형 인턴 모집",1
2023-05-19 13:55,"현대차, 전주대 기계자동차공학과에 교육용 전기차 기증",1
2023-05-22 9:38,"""현대차 공장서 미래자동차 배워요""...울산교육청, 중·고교생 진로체험 지원",1
2023-05-16 10:20,"현대자동차·기아, '2023 발명의 날' 행사 개최",1
2023-05-19 17:12,"현대자동차 전주공장, 전북대에 교육연구용 차량 2대 기증",1
2023-05-16 15:03,"현대자동차, 日서 ‘현대 브랜드 데이’ 개최",1
2023-05-14 7:34,미 역대 최대 규모 6700만대 자동차 리콜…GM·폭스바겐·현대 등 12개 업체 에어백 결함,0
2023-05-30 15:00,[AI의 산업접목⑤]급변하는 자동차 패러다임과 현대오토에버 최신 AI 기술,1
2023-05-20 11:09,"전북대, 현대자동차로부터 교육연구용 차량 2대 기증 받아",1
2023-05-21 10:37,"현대자동차, '콩코르소 델레간차 빌라 데스테 2023' 참가",1
2023-05-09 15:06,"추경호 ""전기차에 미래""...현대차그룹 ""24조 투자, 미래 자동차 허브로""",1
2023-05-09 14:37,"울산시, 현대자동차 전기차 울산공장 일대 첨단투자지구 지정 신청",1
2023-05-25 16:33,MZ세대들과 담소 나누는 정의선 현대자동차그룹 회장,1
2023-05-08 11:14,"현대자동차 '아반떼 N TCR', TCR 차이나 챔피언십 출전",1
2023-05-10 16:59,"현대자동차, 해조류 블루카본 개발 협력을 위한 업무협약 체결",1
2023-05-28 12:34,[부음] 채병천(전 현대자동차 이사)씨 별세,0
2023-05-19 18:29,"현대자동차, '포니 쿠페 콘셉트' 복원 모델 최초 공개",1
2023-05-14 18:51,美 자동차 6700만대 에어백 리콜… GM·폭스바겐·현대자동차 등 포함,0
2023-05-19 13:56,"현대차, 전주대 기계자동차공학과에 교육용 전기차 기증",1
2023-05-16 16:05,"현대자동차, 일본서 '현대 브랜드 데이' 개최",1
2023-05-21 10:37,"현대자동차, '콩코르소 델레간차 빌라 데스테 2023'서 'N Vision 74' 전시",1
2023-05-09 13:59,"울산시, 현대자동차 전기차 울산공장 첨단투자지구 지정 신청",1
2023-05-09 15:00,"현대자동차그룹, 올해 전기차 생산 인프라 확충 총력",1
2023-05-09 15:27,울산현대자동차를 방문한 추경호 경제부총리,1
2023-05-17 8:42,"이번에는 꼭...현대자동차, 일본 재진출 1년 ‘현대 브랜드 데이’ 열어?",1
2023-05-16 21:17,"산업부, LG에너지솔루션-현대자동차 배터리 합작공장 현장 방문",1
2023-05-17 14:07,"현대자동차, 26일 기업설명회 개최",1
2023-05-11 14:55,"현대차 전주공장, 전기자동차 분야 우수 인재양성 일조",1
2023-05-09 15:27,현대자동차 선적부두를 둘러보는 추경호 경제부총리,1
2023-05-09 13:17,"울산시, 현대자동차 전기차 울산공장 첨단투자지구 지정 신청",1
2023-05-15 16:09,"현대차, 글로벌 자동차 어워드 잇단 수상 '쾌거'…사용자경험·상품성 등 시장 경쟁력 입증",1
2023-05-12 14:40,"현대차 전주공장, 원광대에 실습용 전기자동차 기증",1
2023-05-18 5:06,"현대자동차그룹, 2030년까지 국내 전기차 분야에 24조원 투자… 글로벌 ‘넘버3’ 정조준",1
2023-05-08 11:15,"현대자동차 '아반떼 N TCR', TCR 차이나 챔피언십 출전",1
2023-05-16 21:59,"고용노동부·안전보건공단·현대자동차, ""울산지역 안전문화 확산 한마음 한뜻""",1
2023-05-09 14:36,"울산시, 현대자동차 전기차 울산공장 첨단투자지구 지정 신청",1
2023-05-09 15:37,"추경호 경제부총리, 현대자동차 울산공장 방문",1
2023-05-09 15:37,"추경호 경제부총리, 현대자동차 울산공장 방문",1
2023-05-09 15:37,현대자동차 울산공장 방문한 추경호 경제부총리,1
2023-05-08 10:28,"한국자동차기자협회, 5월의 차에 현대차 ‘디 올 뉴 코나 일렉트릭’",1
2023-05-09 15:37,현대자동차 울산공장서 간담회 하는 추경호 경제부총리,1
2023-05-15 10:13,"현대자동차, TCR 차이나 챔피언십 출정식 개최",1
2023-05-09 16:23,현대자동차 울산공장 생산라인 둘러보는 추경호 경제부총리,1
2023-05-17 15:46,"현대캐피탈의 남다른 상품 전략, 고금리로 위축된 자동차 시장에 새로운 활력",1
2023-05-07 18:21,"""현대차 가진 한국, 글로벌 자동차 시장 중심지""",1
2023-05-12 17:05,"현대차 전주공장, 원광대에 실습용 전기자동차 1대 추가 기증",1
2023-05-17 14:19,"[화촉] 배기동(전 경상북도 바르게살기운동협의회 회장, 현대자동차 고령대리점 대표, 매일 탑 리더스 아카데미 14기) 씨 차남 경호군 결혼",1
2023-06-06 4:07,[단독] 깜짝실적에도… 기아 ‘勞심초사’,0
2023-06-05 9:51,"현대차 월드랠리팀, WRC 이탈리아 랠리에서 첫 우승",1
2023-06-05 10:33,"현대차·이케아 코리아, '그린 포레스트' 개최",1
2023-06-06 12:01,"韓, ‘커넥티드카’ 특허 증가율 세계 2위... 5G 기반은 LG?삼성이 세계 1?2위",1
2023-06-05 16:27,"노란봉투법 닮은꼴' 사건, 대법 전원합의체가 심리",0
2023-06-05 10:33,"현대차·이케아 코리아, '그린 포레스트' 개최",1
2023-06-05 18:55,"현대차 월드랠리팀, WRC 이탈리아 랠리 우승",1
2023-06-05 11:31,"현대차 월드랠리팀 '티에리 누빌', WRC 이탈리아 랠리 1위",1
2023-06-06 12:02,안전한 자율주행 '5G 기반 커넥티드카' 한국이 선도,1
2023-06-05 6:02,"완성차 회사들, 탄탄대로 열린 전기자전거 시장으로 ‘따르릉’",1
2023-06-05 10:19,"현대차, 이케아 광명 야외정원서 '그린 포레스트' 개최",1
2023-06-05 11:19,"현대차 월드랠리팀, WRC 이탈리아 랠리서 올해 첫 우승",1
2023-06-05 8:55,현대차 월드랠리팀 'i20 하이브리드'로 이탈리아서 우승컵,1
2023-06-06 12:00,"5G 기반 커넥티드카, 대한민국이 선도…출원 증가율 세계 2위",1
2023-06-05 11:22,"현대차, 이케아코리아와 ‘그린 포레스트’ 개최",1
2023-06-05 9:14,"현대차 월드랠리팀, WRC 이탈리아 랠리서 첫 우승",1
2023-06-05 10:23,"현대차-이케아, '그린 포레스트' 개최…""아웃도어도 지속가능하게""",1
2023-06-05 11:15,"현대차, WRC 이탈리아 랠리서 6번째 우승컵",1
2023-06-05 14:29,"현대차 ""아이언맨 '자비스'처럼…앱 하나로 차량 상태 살핀다""",1
2023-06-06 14:21,"현대차-기아 노조, '성과급 4.6조원' 청구서 내민다",0
2023-06-05 18:28,"울산 현대, 임금 인상·고용 안정 놓고 올 임단협도 험로 예고",0
2023-06-05 16:30,"현대차·이케아코리아, 광명점서 친환경차 전시",1
2023-06-06 12:37,‘커넥티드카’ 기술경쟁 심화…5G-V2X 한국이 선도,1
2023-06-06 10:25,"""전기차로 전국일주"" 싱가포르 관광객 제주 입도",1
2023-06-05 17:46,"노란봉투법 닮은꼴' 현대차 파업 소송, 대법 전원합의체 심리",0
